,RP1,RP2,RP3,RP4,RP5,RP6,RP7,LP1,LP2,LP3,LP4,LP5,LP6,LP7,LP_sum,LP_mean,LP_std,LP_var,LP_min,LP_max,LP_sma,LP_quantile,LP_median,LP_mad,LP_skew,LP_kurt,RAX,RAY,RAZ,RA_sum,RA_mean,RA_std,RA_var,RA_min,RA_max,RA_sma,RA_quantile,RA_median,RA_mad,RA_skew,LAX,LAY,LAZ,LA_sum,LA_mean,LA_std,LA_var,LA_min,LA_max,LA_sma,LA_quantile,LA_median,LA_mad,LA_skew,label
1451,35,41,39,33,27,1,61,51,1,1,10,16,15,18,112,16.0,16.911534525287763,286.0,1,51,17.257142857142902,15.0,15.0,10.571428571428571,1.7326693717996178,3.7465890752604043,200,148,88,436,145.33333333333334,56.04759881862321,3141.3333333333335,88,200,163.73333333333335,148.0,148.0,38.22222222222222,-0.2136190589152146,152,88,236,476,158.66666666666666,74.22488351848949,5509.333333333334,88,236,160.53333333333336,152.0,152.0,51.55555555555555,0.40091657994759117,5
1452,35,41,39,34,27,1,61,50,1,1,10,15,13,17,107,15.285714285714286,16.580252166501023,274.90476190476187,1,50,16.600000000000044,13.0,13.0,10.408163265306124,1.8351383732817297,4.086995870590949,216,80,84,380,126.66666666666667,77.39078325830107,5989.333333333333,80,216,160.0,84.0,84.0,59.555555555555564,1.7268468498374008,172,172,184,528,176.0,6.928203230275509,48.0,172,184,169.86666666666667,172.0,172.0,5.333333333333333,1.7320508075688774,5
1453,35,41,39,34,27,1,61,48,1,1,10,13,11,16,100,14.285714285714286,15.934389285591145,253.90476190476187,1,48,15.94285714285719,11.0,11.0,10.122448979591837,1.9331922929418437,4.406782556479326,216,80,84,380,126.66666666666667,77.39078325830107,5989.333333333333,80,216,148.8,84.0,84.0,59.555555555555564,1.7268468498374008,212,208,108,528,176.0,58.92367945062494,3472.0,108,212,172.53333333333336,208.0,208.0,45.333333333333336,-1.7230755931005237,5
1454,35,41,39,35,27,1,61,48,1,1,10,12,10,15,97,13.857142857142858,15.973191827022461,255.14285714285714,1,48,15.257142857142906,10.0,10.0,10.081632653061225,2.028552837574177,4.736860162844277,244,72,212,528,176.0,91.47677300823418,8368.0,72,244,151.46666666666667,212.0,212.0,69.33333333333333,-1.4966655396871997,252,108,140,500,166.66666666666666,75.61305002004173,5717.333333333333,108,252,173.33333333333337,140.0,140.0,56.888888888888886,1.3896361387064935,5
1455,35,41,39,35,27,1,60,48,1,1,9,12,10,14,95,13.571428571428571,16.00892608158693,256.2857142857143,1,48,14.600000000000048,10.0,10.0,9.959183673469386,2.086628553596029,4.941596725863121,32,220,20,272,90.66666666666667,112.16654284292323,12581.333333333334,20,220,133.06666666666666,32.0,32.0,86.22222222222223,1.709775149992466,212,180,56,448,149.33333333333334,82.397410962562,6789.333333333334,56,212,165.33333333333337,180.0,180.0,62.22222222222222,-1.4428186924309296,5
1456,35,41,39,35,27,1,60,46,2,1,9,11,9,13,91,13.0,15.220600075774499,231.66666666666666,1,46,14.000000000000048,9.0,9.0,9.428571428571429,2.1666395406658414,5.2240240153201185,0,236,4,240,80.0,135.11476603243628,18256.0,0,236,120.0,4.0,4.0,104.0,1.7303432008576778,44,4,172,220,73.33333333333333,87.75724091682311,7701.333333333333,4,172,148.2666666666667,44.0,44.0,65.77777777777777,1.3360957607299802,5
1457,35,41,39,35,27,1,60,46,2,1,8,11,9,12,89,12.714285714285714,15.272134599920708,233.23809523809524,1,46,13.485714285714332,9.0,9.0,9.510204081632653,2.219303878730854,5.410796016607305,36,4,56,96,32.0,26.229754097208,688.0,4,56,101.06666666666666,36.0,36.0,18.666666666666668,-0.670284413787495,68,124,172,364,121.33333333333333,52.05125678918169,2709.3333333333335,68,172,137.3333333333334,124.0,124.0,35.55555555555556,-0.22993688673998272,5
1458,34,41,39,35,27,1,60,46,2,1,8,11,9,11,88,12.571428571428571,15.284601650649833,233.61904761904762,1,46,13.142857142857187,9.0,9.0,9.551020408163264,2.2528288474644715,5.542619443665661,24,16,52,92,30.666666666666668,18.90326250501043,357.3333333333333,16,52,81.86666666666666,24.0,24.0,14.222222222222223,1.3896361387064917,68,124,84,276,92.0,28.844410203711913,832.0,68,124,120.53333333333339,84.0,84.0,21.333333333333332,1.1520696383139377,5
1459,34,41,39,35,27,1,60,44,2,1,8,11,8,11,85,12.142857142857142,14.599412904047105,213.1428571428571,1,44,12.800000000000043,8.0,8.0,9.102040816326527,2.231451514636085,5.45333503439255,236,4,228,468,156.0,131.69662106523464,17344.0,4,236,77.86666666666665,228.0,228.0,101.33333333333333,-1.7248633241257958,200,60,172,432,144.0,74.08103670980854,5488.0,60,200,116.00000000000007,172.0,172.0,56.0,-1.457862967321305,5
1460,34,40,39,35,27,1,59,43,1,1,8,10,8,11,82,11.714285714285714,14.372592966177974,206.57142857142858,1,43,12.42857142857147,8.0,8.0,8.938775510204083,2.2048264624373974,5.369825664923884,16,224,252,492,164.0,128.9340916902896,16624.0,16,252,92.53333333333332,224.0,224.0,98.66666666666667,-1.640608118768176,96,152,232,480,160.0,68.35202996254024,4672.0,96,232,118.1333333333334,152.0,152.0,48.0,0.51947029714447,5
1461,33,40,38,35,26,1,59,43,1,1,8,10,8,10,81,11.571428571428571,14.3858395984517,206.95238095238096,1,43,12.142857142857185,8.0,8.0,8.979591836734693,2.2400843890436253,5.506606558463718,188,184,124,496,165.33333333333334,35.85154575933001,1285.3333333333335,124,188,109.59999999999998,184.0,184.0,27.555555555555554,-1.7078263843533417,16,156,36,208,69.33333333333333,75.71877794400365,5733.333333333334,16,156,117.3333333333334,36.0,36.0,57.77777777777777,1.5970969928697372,5
1462,32,40,38,35,26,1,59,43,1,1,8,10,8,10,81,11.571428571428571,14.3858395984517,206.95238095238096,1,43,11.914285714285755,8.0,8.0,8.979591836734693,2.2400843890436253,5.506606558463718,212,92,84,388,129.33333333333334,71.70309151866002,5141.333333333334,84,212,129.06666666666666,92.0,92.0,55.111111111111114,1.7078263843533383,28,60,92,180,60.0,32.0,1024.0,28,92,105.06666666666672,60.0,60.0,21.333333333333332,0.0,5
1463,32,39,38,35,26,1,58,42,2,1,8,10,8,9,80,11.428571428571429,13.926678748085669,193.952380952381,1,42,11.685714285714326,8.0,8.0,8.734693877551022,2.28937415172176,5.684941579011419,220,84,164,468,156.0,68.35202996254024,4672.0,84,220,154.13333333333333,164.0,164.0,48.0,-0.51947029714447,80,72,112,264,88.0,21.166010488516726,448.0,72,112,104.26666666666672,80.0,80.0,16.0,1.457862967321305,5
1464,31,39,38,34,26,1,58,42,2,1,8,10,8,8,79,11.285714285714286,13.960829556468411,194.90476190476195,1,42,11.514285714285757,8.0,8.0,8.775510204081632,2.313365842589578,5.7657626205861465,192,76,108,376,125.33333333333333,59.91104516976259,3589.3333333333335,76,192,148.0,108.0,108.0,44.444444444444436,1.192952402307639,24,176,108,308,102.66666666666667,76.14022152143592,5797.333333333334,24,176,96.00000000000004,108.0,108.0,52.444444444444436,-0.3136613505056327,5
1465,31,38,37,34,25,1,56,42,2,1,8,10,8,8,79,11.285714285714286,13.960829556468411,194.90476190476195,1,42,11.428571428571471,8.0,8.0,8.775510204081632,2.313365842589578,5.7657626205861465,208,76,100,384,128.0,70.31358332498779,4944.0,76,208,140.8,100.0,100.0,53.333333333333336,1.5078084839697166,64,156,184,404,134.66666666666666,62.78003929063228,3941.333333333333,64,184,90.93333333333337,156.0,156.0,47.111111111111114,-1.3525756055774798,5
1466,30,38,37,34,25,1,56,42,2,1,8,10,8,7,78,11.142857142857142,14.005101111482814,196.14285714285714,1,42,11.342857142857188,8.0,8.0,8.816326530612242,2.3306667576429034,5.8163657765595875,220,116,140,476,158.66666666666666,54.454874284432364,2965.3333333333335,116,220,139.46666666666664,140.0,140.0,40.888888888888886,1.3613013963760086,20,168,144,332,110.66666666666667,79.43131204590122,6309.333333333333,20,168,99.20000000000003,144.0,144.0,60.444444444444436,-1.5558613475763428,5
1467,30,37,36,33,25,1,55,42,2,1,8,10,8,7,78,11.142857142857142,14.005101111482814,196.14285714285714,1,42,11.2571428571429,8.0,8.0,8.816326530612242,2.3306667576429034,5.8163657765595875,232,192,152,576,192.0,40.0,1600.0,152,232,151.99999999999997,192.0,192.0,26.666666666666668,0.0,76,44,112,232,77.33333333333333,34.019602192461534,1157.3333333333335,44,112,102.6666666666667,76.0,76.0,23.11111111111111,0.17609798539812999,5
1468,28,36,35,32,24,1,53,42,2,1,8,10,8,7,78,11.142857142857142,14.005101111482814,196.14285714285714,1,42,11.200000000000042,8.0,8.0,8.816326530612242,2.3306667576429034,5.8163657765595875,248,204,176,628,209.33333333333334,36.29508690350987,1317.3333333333335,176,248,162.66666666666666,204.0,204.0,25.777777777777782,0.6469685949215168,204,220,140,564,188.0,42.33202097703345,1792.0,140,220,122.6666666666667,204.0,204.0,32.0,-1.457862967321305,5
1469,27,34,33,31,23,1,50,42,3,1,8,10,8,6,78,11.142857142857142,13.957418235817245,194.8095238095238,1,42,11.171428571428613,8.0,8.0,8.816326530612242,2.3683166093431427,5.943545414898331,16,204,176,396,132.0,101.42977866484773,10288.0,16,204,163.99999999999997,176.0,176.0,77.33333333333333,-1.584744461179614,144,60,220,424,141.33333333333334,80.0333263917809,6405.333333333333,60,220,130.40000000000003,144.0,144.0,54.22222222222222,-0.14977108048525792,5
1470,26,33,32,30,22,1,49,42,3,1,8,10,7,6,77,11.0,14.0,196.0,1,42,11.114285714285755,7.0,7.0,8.857142857142858,2.386224489795918,6.0016034985422735,16,8,196,220,73.33333333333333,106.30772941481412,11301.333333333334,8,196,153.06666666666666,16.0,16.0,81.77777777777777,1.7210225452399066,124,0,36,160,53.333333333333336,63.79132647416366,4069.3333333333335,0,124,114.1333333333334,36.0,36.0,47.111111111111114,1.1324604352180916,5
1471,25,32,31,28,21,2,47,42,3,1,8,10,8,6,78,11.142857142857142,13.957418235817245,194.8095238095238,1,42,11.114285714285757,8.0,8.0,8.816326530612242,2.3683166093431427,5.943545414898331,24,240,188,452,150.66666666666666,112.73567906094917,12709.333333333332,24,240,151.46666666666664,188.0,188.0,84.44444444444444,-1.3267863886965605,24,96,24,144,48.0,41.569219381653056,1728.0,24,96,101.60000000000005,24.0,24.0,32.0,1.7320508075688774,5
1472,24,32,31,28,21,3,46,42,3,1,8,10,8,5,77,11.0,14.023789311975086,196.66666666666666,1,42,11.085714285714328,8.0,8.0,8.857142857142858,2.369532925034692,5.930419994254525,68,56,228,352,117.33333333333333,96.02777376016446,9221.333333333332,56,228,136.53333333333333,68.0,68.0,73.77777777777777,1.7016717533482937,16,232,8,256,85.33333333333333,127.08002727940114,16149.333333333336,8,232,103.20000000000005,16.0,16.0,97.77777777777777,1.7243318409322657,5
1473,24,31,30,28,21,3,46,42,3,1,8,10,8,5,77,11.0,14.023789311975086,196.66666666666666,1,42,11.057142857142901,8.0,8.0,8.857142857142858,2.369532925034692,5.930419994254525,80,76,32,188,62.666666666666664,26.633312473917574,709.3333333333334,32,80,107.19999999999997,76.0,76.0,20.444444444444446,-1.688201798370743,72,168,184,424,141.33333333333334,60.57502235520292,3669.3333333333335,72,184,93.86666666666672,168.0,168.0,46.22222222222222,-1.597096992869738,5
1474,23,31,30,27,21,3,45,42,2,1,8,10,8,5,76,10.857142857142858,14.123604018669969,199.47619047619048,1,42,11.000000000000046,8.0,8.0,8.897959183673473,2.3441606753905804,5.830376981717455,104,232,76,412,137.33333333333334,83.17050759333704,6917.333333333333,76,232,108.26666666666665,104.0,104.0,63.111111111111114,1.5138291254971807,52,12,232,296,98.66666666666667,117.1893055416463,13733.333333333334,12,232,85.33333333333337,52.0,52.0,88.88888888888887,1.5078084839697157,5
1475,23,31,30,27,21,3,45,42,2,1,9,10,7,5,76,10.857142857142858,14.13539966925321,199.8095238095238,1,42,10.971428571428618,7.0,7.0,8.897959183673473,2.3368808979437325,5.794106375766653,80,16,12,108,36.0,38.157568056677825,1456.0,12,80,100.79999999999998,16.0,16.0,29.333333333333332,1.7106626181670865,136,212,68,416,138.66666666666666,72.0370275159472,5189.333333333334,68,212,102.40000000000002,136.0,136.0,48.888888888888886,0.1663527275563974,5
1476,23,31,30,27,21,4,45,42,2,1,9,10,7,4,75,10.714285714285714,14.20931954404439,201.90476190476187,1,42,10.885714285714332,7.0,7.0,8.938775510204083,2.332946019613742,5.760759211463155,68,4,188,260,86.66666666666667,93.40949273673064,8725.333333333334,4,188,88.0,68.0,68.0,67.55555555555556,0.8633541882077324,192,212,68,472,157.33333333333334,78.0085465403204,6085.333333333334,68,212,124.2666666666667,192.0,192.0,59.55555555555555,-1.6048489870625944,5
1477,22,30,29,27,21,4,44,42,2,1,9,10,7,4,75,10.714285714285714,14.20931954404439,201.90476190476187,1,42,10.828571428571474,7.0,7.0,8.938775510204083,2.332946019613742,5.760759211463155,56,212,188,456,152.0,84.0,7056.0,56,212,94.93333333333334,188.0,188.0,64.0,-1.5743440233236154,192,148,176,516,172.0,22.271057451320086,496.0,148,192,141.60000000000002,176.0,176.0,16.0,-0.7821521217295038,5
1478,22,30,29,27,21,4,44,42,2,1,9,10,7,4,75,10.714285714285714,14.20931954404439,201.90476190476187,1,42,10.771428571428615,7.0,7.0,8.938775510204083,2.332946019613742,5.760759211463155,92,208,244,544,181.33333333333334,79.43131204590122,6309.333333333333,92,244,118.66666666666667,208.0,208.0,59.55555555555555,-1.340467136393408,44,60,192,296,98.66666666666667,81.22397018942951,6597.333333333334,44,192,133.06666666666666,60.0,60.0,62.22222222222223,1.6567461761248796,5
1479,22,30,29,27,21,5,44,42,2,1,9,10,7,3,74,10.571428571428571,14.292855358035156,204.28571428571428,1,42,10.714285714285756,7.0,7.0,8.979591836734693,2.3217624857554906,5.702962883270576,112,180,60,352,117.33333333333333,60.177515180782706,3621.333333333333,60,180,114.66666666666667,112.0,112.0,41.77777777777778,0.39568744920851545,152,0,76,228,76.0,76.0,5776.0,0,152,128.53333333333336,76.0,76.0,50.666666666666664,0.0,5
1480,22,30,29,27,21,5,44,42,2,1,9,10,7,3,74,10.571428571428571,14.292855358035156,204.28571428571428,1,42,10.657142857142897,7.0,7.0,8.979591836734693,2.3217624857554906,5.702962883270576,140,196,128,464,154.66666666666666,36.29508690350987,1317.3333333333335,128,196,138.4,140.0,140.0,27.555555555555554,1.5214916611602651,252,176,108,536,178.66666666666666,72.0370275159472,5189.333333333334,108,252,136.53333333333336,176.0,176.0,48.888888888888886,0.1663527275563974,5
1481,22,30,29,27,21,5,44,42,2,1,9,10,7,3,74,10.571428571428571,14.292855358035156,204.28571428571428,1,42,10.628571428571469,7.0,7.0,8.979591836734693,2.3217624857554906,5.702962883270576,176,220,224,620,206.66666666666666,26.633312473917574,709.3333333333334,176,224,162.4,220.0,220.0,20.444444444444446,-1.6882017983707402,64,40,52,156,52.0,12.0,144.0,40,64,115.46666666666667,52.0,52.0,8.0,0.0,5
1482,22,30,29,27,21,6,44,41,2,1,8,10,7,3,72,10.285714285714286,13.948886284267592,194.57142857142856,1,41,10.542857142857184,7.0,7.0,8.775510204081632,2.3359672095049895,5.756343461394989,200,232,20,452,150.66666666666666,114.28619047519841,13061.333333333332,20,232,162.13333333333333,200.0,200.0,87.11111111111113,-1.58053853489382,116,84,172,372,124.0,44.54211490264017,1984.0,84,172,105.86666666666667,116.0,116.0,32.0,0.7821521217295038,5
1483,22,30,29,27,21,8,44,41,2,1,8,10,7,3,72,10.285714285714286,13.948886284267592,194.57142857142856,1,41,10.457142857142896,7.0,7.0,8.775510204081632,2.3359672095049895,5.756343461394989,180,232,44,456,152.0,97.07728879609277,9424.0,44,232,156.26666666666665,180.0,180.0,72.0,-1.1899572830857301,204,244,124,572,190.66666666666666,61.10100926607787,3733.333333333333,124,244,124.26666666666668,204.0,204.0,44.44444444444445,-0.9352195295828236,5
1484,22,30,29,27,21,8,44,41,2,1,8,10,7,3,72,10.285714285714286,13.948886284267592,194.57142857142856,1,41,10.40000000000004,7.0,7.0,8.775510204081632,2.3359672095049895,5.756343461394989,112,112,72,296,98.66666666666667,23.094010767585033,533.3333333333334,72,112,152.5333333333333,112.0,112.0,17.777777777777775,-1.7320508075688794,144,52,228,424,141.33333333333334,88.030297814635,7749.333333333333,52,228,137.33333333333334,144.0,144.0,59.55555555555555,-0.1361916135432606,5
1485,23,31,30,27,21,9,45,40,2,1,8,10,7,3,71,10.142857142857142,13.58220123824524,184.4761904761905,1,40,10.314285714285754,7.0,7.0,8.530612244897956,2.3194283564420988,5.690735824309842,48,112,72,232,77.33333333333333,32.331615074619044,1045.3333333333333,48,112,137.06666666666666,72.0,72.0,23.11111111111111,0.7221086457211369,200,68,236,504,168.0,88.45337754998393,7824.0,68,236,135.20000000000002,200.0,200.0,66.66666666666667,-1.4149078045369858,5
1486,24,31,30,27,21,9,45,40,2,1,8,9,7,3,70,10.0,13.589211407093005,184.66666666666666,1,40,10.20000000000004,7.0,7.0,8.571428571428571,2.3598567346610895,5.864499732825919,48,12,120,180,60.0,54.99090833947008,3024.0,12,120,107.73333333333332,48.0,48.0,40.0,0.9352195295828245,32,124,124,280,93.33333333333333,53.116224765445565,2821.333333333333,32,124,143.4666666666667,124.0,124.0,40.88888888888889,-1.7320508075688774,5
1487,24,31,30,27,22,10,45,40,1,1,8,9,7,3,69,9.857142857142858,13.692194509142444,187.47619047619048,1,40,10.114285714285755,7.0,7.0,8.612244897959187,2.3311060775979824,5.754881587182533,244,148,236,628,209.33333333333334,53.26662494783515,2837.3333333333335,148,244,119.46666666666667,236.0,236.0,40.888888888888886,-1.6882017983707451,68,132,60,260,86.66666666666667,39.46306289852998,1557.333333333333,60,132,136.00000000000003,68.0,68.0,30.222222222222225,1.652316740332989,5
1488,25,32,31,28,22,10,46,40,1,1,8,10,7,3,70,10.0,13.686976778431873,187.33333333333331,1,40,10.057142857142898,7.0,7.0,8.571428571428571,2.289991501089668,5.57885031851167,148,92,44,284,94.66666666666667,52.05125678918169,2709.333333333333,44,148,108.0,92.0,92.0,35.55555555555556,0.22993688673998272,156,36,144,336,112.0,66.09084656743322,4368.0,36,156,120.2666666666667,144.0,144.0,50.666666666666664,-1.6680336834432488,5
1489,25,32,31,28,23,11,47,40,1,1,8,9,7,3,69,9.857142857142858,13.692194509142444,187.47619047619048,1,40,9.971428571428614,7.0,7.0,8.612244897959187,2.3311060775979824,5.754881587182533,24,60,156,240,80.0,68.23488843692792,4656.0,24,156,104.26666666666668,60.0,60.0,50.666666666666664,1.2056594965075214,4,36,144,184,61.333333333333336,73.35757175188756,5381.333333333333,4,144,104.2666666666667,36.0,36.0,55.11111111111111,1.3686979865256712,5
1490,25,32,31,28,23,11,47,40,1,1,8,9,7,3,69,9.857142857142858,13.692194509142444,187.47619047619048,1,40,9.914285714285757,7.0,7.0,8.612244897959187,2.3311060775979824,5.754881587182533,128,20,44,192,64.0,56.7097875150313,3216.0,20,128,101.60000000000001,44.0,44.0,42.666666666666664,1.3896361387064922,4,152,24,180,60.0,80.29943959953893,6448.0,4,152,82.6666666666667,24.0,24.0,61.333333333333336,1.6119565292218831,5
1491,25,32,31,28,23,11,47,40,1,1,8,9,7,3,69,9.857142857142858,13.692194509142444,187.47619047619048,1,40,9.885714285714329,7.0,7.0,8.612244897959187,2.3311060775979824,5.754881587182533,112,232,64,408,136.0,86.53323061113575,7488.0,64,232,116.8,112.0,112.0,64.0,1.1520696383139375,224,88,84,396,132.0,79.6994353806851,6352.0,84,224,90.40000000000003,88.0,88.0,61.333333333333336,1.7271438911656696,5
1492,25,32,31,28,22,12,47,41,1,1,8,9,7,3,70,10.0,14.059397805975427,197.66666666666666,1,41,9.914285714285757,7.0,7.0,8.857142857142858,2.3470405238271628,5.816856581420678,80,200,236,516,172.0,81.68231142664855,6672.0,80,236,109.33333333333333,200.0,200.0,61.333333333333336,-1.3613013963760072,196,92,108,396,132.0,56.0,3136.0,92,196,99.46666666666671,108.0,108.0,42.666666666666664,1.5743440233236154,5
1493,25,32,31,28,22,13,47,41,1,1,8,9,7,3,70,10.0,14.059397805975427,197.66666666666666,1,41,9.914285714285757,7.0,7.0,8.857142857142858,2.3470405238271628,5.816856581420678,104,168,228,500,166.66666666666666,62.01075175591192,3845.333333333333,104,228,123.73333333333332,168.0,168.0,41.77777777777778,-0.09671268135084578,144,252,88,484,161.33333333333334,83.36266150581645,6949.333333333332,88,252,109.33333333333337,144.0,144.0,60.44444444444445,0.895218323088638,5
1494,25,31,31,28,22,13,46,41,1,1,8,9,7,3,70,10.0,14.059397805975427,197.66666666666666,1,41,9.942857142857184,7.0,7.0,8.857142857142858,2.3470405238271628,5.816856581420678,120,160,84,364,121.33333333333333,38.01753981168868,1445.3333333333335,84,160,132.0,120.0,120.0,25.777777777777775,0.1576277674958032,24,200,196,420,140.0,100.47885349664377,10096.0,24,200,125.06666666666669,196.0,196.0,77.33333333333333,-1.7289632711864815,5
1495,25,32,31,28,22,13,46,41,1,1,8,9,7,3,70,10.0,14.059397805975427,197.66666666666666,1,41,9.971428571428612,7.0,7.0,8.857142857142858,2.3470405238271628,5.816856581420678,112,148,20,280,93.33333333333333,66.01010023726168,4357.333333333334,20,148,137.86666666666667,112.0,112.0,48.88888888888889,-1.1707714646741463,8,180,112,300,100.0,86.62563131083085,7504.0,8,180,133.0666666666667,112.0,112.0,61.333333333333336,-0.6114097163136416,5
1496,25,32,31,28,22,14,47,41,1,1,8,9,7,3,70,10.0,14.059397805975427,197.66666666666666,1,41,10.000000000000039,7.0,7.0,8.857142857142858,2.3470405238271628,5.816856581420678,104,144,24,272,90.66666666666667,61.10100926607787,3733.333333333333,24,144,128.8,104.0,104.0,44.444444444444436,-0.9352195295828252,240,120,128,488,162.66666666666666,67.09197666884866,4501.333333333333,120,240,139.20000000000002,128.0,128.0,51.55555555555555,1.704387269209315,5
1497,25,32,31,28,22,14,46,42,1,1,8,9,7,3,71,10.142857142857142,14.427156932079763,208.14285714285717,1,42,10.028571428571468,7.0,7.0,9.102040816326527,2.3618235811353663,5.874457109290388,76,188,240,504,168.0,83.80930735902786,7024.0,76,240,128.0,188.0,188.0,61.333333333333336,-1.0127122862186069,100,120,196,416,138.66666666666666,50.64911976859354,2565.3333333333335,100,196,140.53333333333336,120.0,120.0,38.22222222222222,1.433202332480583,5
1498,25,32,31,28,22,14,46,42,1,1,8,9,7,3,71,10.142857142857142,14.427156932079763,208.14285714285717,1,42,10.057142857142896,7.0,7.0,9.102040816326527,2.3618235811353663,5.874457109290388,88,208,236,532,177.33333333333334,78.62145593496304,6181.333333333334,88,236,130.13333333333335,208.0,208.0,59.55555555555555,-1.4881982618159109,64,72,108,244,81.33333333333333,23.43786110832926,549.3333333333333,64,108,124.53333333333335,72.0,72.0,17.777777777777775,1.5078084839697183,5
1499,25,32,31,28,22,15,47,42,1,1,8,9,7,3,71,10.142857142857142,14.427156932079763,208.14285714285717,1,42,10.085714285714323,7.0,7.0,9.102040816326527,2.3618235811353663,5.874457109290388,92,228,244,564,188.0,83.5224520712844,6976.0,92,244,143.46666666666667,228.0,228.0,64.0,-1.660818054190804,212,88,68,368,122.66666666666667,78.0085465403204,6085.333333333333,68,212,121.06666666666668,88.0,88.0,59.555555555555564,1.6048489870625933,5
1500,25,32,31,28,22,15,47,43,1,1,8,9,7,3,72,10.285714285714286,14.795430439996057,218.90476190476193,1,43,10.14285714285718,7.0,7.0,9.346938775510205,2.3755607603138524,5.928071778281408,128,12,88,228,76.0,58.92367945062494,3472.0,12,128,140.0,88.0,88.0,42.666666666666664,-0.8784306945218355,128,200,68,396,132.0,66.09084656743322,4368.0,68,200,127.46666666666667,128.0,128.0,45.333333333333336,0.2713547618998587,5
1501,25,32,31,28,22,15,47,43,1,1,8,9,7,3,72,10.285714285714286,14.795430439996057,218.90476190476193,1,43,10.200000000000037,7.0,7.0,9.346938775510205,2.3755607603138524,5.928071778281408,132,236,84,452,150.66666666666666,77.70027884977848,6037.333333333334,84,236,152.0,132.0,132.0,56.888888888888886,1.0186828752046784,224,232,152,608,202.66666666666666,44.06056437828882,1941.3333333333333,152,232,135.46666666666667,224.0,224.0,33.77777777777778,-1.668033683443247,5
1502,25,32,31,28,22,15,47,44,1,1,8,9,7,3,73,10.428571428571429,15.164180853326068,229.9523809523809,1,44,10.257142857142895,7.0,7.0,9.59183673469388,2.388346091569405,5.978048625167514,132,236,84,452,150.66666666666666,77.70027884977848,6037.333333333334,84,236,148.53333333333333,132.0,132.0,56.888888888888886,1.0186828752046784,204,112,12,328,109.33333333333333,96.02777376016448,9221.333333333334,12,204,129.60000000000002,112.0,112.0,64.8888888888889,-0.12486747975598068,5
1503,25,32,31,29,23,16,47,44,1,1,7,9,7,3,72,10.285714285714286,15.195550727260988,230.90476190476193,1,44,10.285714285714324,7.0,7.0,9.63265306122449,2.4113439504177823,6.065160531065608,116,200,60,376,125.33333333333333,70.46512139586034,4965.333333333334,60,200,138.13333333333333,116.0,116.0,49.77777777777777,0.5855827262813889,184,64,76,324,108.0,66.09084656743322,4368.0,64,184,134.93333333333334,76.0,76.0,50.666666666666664,1.6680336834432488,5
1504,25,32,32,29,23,17,48,44,1,1,7,9,7,3,72,10.285714285714286,15.195550727260988,230.90476190476193,1,44,10.31428571428575,7.0,7.0,9.63265306122449,2.4113439504177823,6.065160531065608,92,164,236,492,164.0,72.0,5184.0,92,236,133.33333333333331,164.0,164.0,48.0,0.0,252,140,212,604,201.33333333333334,56.7567910767807,3221.3333333333335,140,252,150.66666666666669,212.0,212.0,40.888888888888886,-0.8158430891370954,5
1505,26,33,32,29,23,17,48,44,1,1,7,9,7,3,72,10.285714285714286,15.195550727260988,230.90476190476193,1,44,10.31428571428575,7.0,7.0,9.63265306122449,2.4113439504177823,6.065160531065608,48,128,160,336,112.0,57.688820407423826,3328.0,48,160,140.53333333333333,128.0,128.0,42.666666666666664,-1.1520696383139377,252,140,212,604,201.33333333333334,56.7567910767807,3221.3333333333335,140,252,164.53333333333336,212.0,212.0,40.888888888888886,-0.8158430891370954,5
1506,26,33,32,30,23,18,49,44,1,1,7,9,7,3,72,10.285714285714286,15.195550727260988,230.90476190476193,1,44,10.31428571428575,7.0,7.0,9.63265306122449,2.4113439504177823,6.065160531065608,196,140,112,448,149.33333333333334,42.77070648625451,1829.3333333333335,112,196,140.26666666666668,140.0,140.0,31.111111111111114,0.9352195295828224,248,144,16,408,136.0,116.2067123706716,13504.0,16,248,151.20000000000005,144.0,144.0,80.0,-0.30832456366176825,5
1507,26,33,32,30,24,19,49,44,1,1,7,9,7,3,72,10.285714285714286,15.195550727260988,230.90476190476193,1,44,10.285714285714322,7.0,7.0,9.63265306122449,2.4113439504177823,6.065160531065608,68,248,124,440,146.66666666666666,92.11586906355133,8485.333333333334,68,248,139.46666666666667,124.0,124.0,67.55555555555556,1.040255181118236,28,220,100,348,116.0,96.99484522385713,9408.0,28,220,152.53333333333336,100.0,100.0,69.33333333333333,0.7221086457211355,5
1508,26,33,32,30,24,19,49,43,1,1,7,9,6,3,70,10.0,14.866068747318506,221.0,1,43,10.228571428571465,6.0,6.0,9.428571428571429,2.4178477856964284,6.082803382404128,56,124,224,404,134.66666666666666,84.5064100132844,7141.333333333333,56,224,141.33333333333331,124.0,124.0,59.55555555555555,0.5589546423671439,252,172,60,484,161.33333333333334,96.44342037346732,9301.333333333332,60,252,163.20000000000005,172.0,172.0,67.55555555555556,-0.4916130499426079,5
